selecteer,uuid,entity_thumb,ft_fotonummer,photoid,ft_datum_jaar,ft_omschrijving,auteursrechten_vervaardiger_naam
,1777eb47-ec42-4eab-86ee-1ac2666eb431,,{870738},{HGA001870738},1975,"Bankastraat nr. 65, Alexanderhof","Paans, M."
,1778d845-d87f-4608-8312-37f36b161c38,,{0.05594},{HGA001031455},1980,Alberdingk Thijmstraat nrs. 170-182,"Kempff, P.G."
,177db653-9d89-4c84-9082-f12a15ab3042,,{820845},{HGA001301448},1910,"Jan Evertstraat nr. 26 (gedeeltelijk, 'Amsterda...') en lager (nr. 26 is later nr. 40 geworden)",[ onbekend ]
,17875548-f342-4323-9d29-6f083e4624b1,,{1.18040},{HGA001055333},1970,Handbalwedstrijd Hellas - Nilec,"Brugge, G.J. ter"
,1787778e-e3ce-4807-b552-929964845da7,,{0.39380},{HGA001409195},1861,"Korte Voorhout, gezien richting Tournooiveld","Tinne, Alexandrine"
,1788d536-ed2f-4784-bc55-cc6b611377c1,,{6.02371},{HGA001133183},1994,"Van Nijenrodestraat, gezien van de Van Diepenburchstraat naar de Oostduinlaan","Kempff, P.G."
,17988683-4d06-4724-9138-c40a12327003,,{870718},{HGA001870718},1975,"Johannes Camphuijsstraat, Hofje van Hogelande, bovenzijde gevels","Paans, M."
,179f2d0c-8454-42d7-b5a2-c4419222768d,,{820383},{HGA001256008},1984,"Luchtfoto Laakhavens en omgeving, gezien in westelijke richting. Rechtsonder de Slachthuisstraat en het Leeghwaterplein. Aan de andere kant van de spoorbaan de Schildersbuurt en de Stationsbuurt.",Delta-Phot
,17aabf7d-50e1-46a6-831c-af3af7982bd0,,{6.05813},{HGA001171793},1860,Suzanna de Jongh-van Imbyze van Batenburg (1825-1905),"Bückmann, J.H."
,17b3f901-d84d-4c36-9e86-2d95b39291c0,,{1.18211},{HGA001055503},1970,"Koningin Juliana en prins Bernhard wonen de 25ste dodenherdenking bij van de 'Stichting Oranjehotel' in de gevangenis aan de Pompstationsweg. Het koninklijke echtpaar met burgemeester V.G.M. Marijnen en de voorzitter van de 'Stichting Oranjehotel', jhr. mr. C.J.A. de Ranitz bij het monument in de muur van de gevangenis",Stokvis
,17bc3b89-0efb-475f-bfa8-8fad22853333,,{0.45026},{HGA001414826},1990,Leyweg - Kas-In,"Kempff, P.G."
,17d48c32-3da2-4e94-9945-18d0136efeed,,{0.39996},{HGA001409808},1980,Kortenbos gezien naar het Westeinde,"Kempff, P.G."
,17d9cae1-dd73-406e-a6ff-4bd1e02ae953,,{0.81361},{HGA001254566},1982,"Wenckebachstraat, St. Gerardus Majellakerk, gezien van de Noordpolderkade","Kempff, P.G."
,17dc3925-aff9-420f-84b9-5ae9f93cc162,,{0.46927},{HGA001439129},1974,"Lijnbaan nr. 32, afbraak van de Inspecteur S. de Vriesschool","Kempff, P.G."
,17debf2a-c240-4d3e-a8fa-ee3fe8855f68,,{0.05433},{HGA001031294},1978,Adriaan Pauwstraat nr. 43,"Kempff, P.G."
,17ea318b-11d3-441b-97f0-86982b6a77ff,,{0.49144},{HGA001421210},1980,Multatulistraat hoek Beetsstraat,"Kempff, P.G."
,17ed7491-fd32-44e4-b8f3-dbfcf61f0695,,{870117},{HGA001301717},1975,"Lange Voorhout, Hotes des Indes, interieur van een salon",Stokvis
,17f4ad05-2cdb-4253-aebe-1ea1bddeb475,,{0.72706},{HGA001244155},1982,"Van Leeuwenhoekstraat, gezien van de Rijswijkseweg naar de Fijnjekade","Kempff, P.G."
,17f73b43-9fde-4baf-8411-f69cb33db3e5,,{0.48037},{HGA001439818},1980,"Max Havelaarstraat nr. 1, gezien naar de Schimmelweg","Kempff, P.G."
,180d2134-6b07-42a8-96c7-49ebcadcfe26,,{0.18399},{HGA001062380},1981,"Eliasstraat, gezien van de Pasteurstraat naar de Rijswijkseweg","Kempff, P.G."
,1814a37c-11a5-4dd6-9e18-8517015a70cf,,{0.14640},{HGA001058702},1979,"Camera Obscurastraat nrs. 148-186, gezien naar de Hasebroekstraat","Kempff, P.G."
,1817da7a-f982-4d2a-adc1-e06ddc7c2ca9,,{1.13867},{HGA001051185},1954,"De burgemeester van de jeugdgemeenteraad van Hoevelaken (links), P.J.J. Keijzer, overhandigt de loco-burgemeester van Madurodam een geschenk, tijdens het bezoek aan Madurodam",Stokvis
,182c26d1-262f-4d59-bfa3-809f3df4c2be,,{0.80433},{HGA001253637},1986,"Waldorpstraat, kruising met de Viaductweg","Kempff, P.G."
,1836f33e-e05b-42e2-bd1f-c7d40d0c716f,,{0.40853},{HGA001410660},1982,"Laakhaven, langs de Leeghwaterkade","Kempff, P.G."
,18395cda-6085-431c-8529-5be03671a903,,{0.69170},{HGA001441933},1981,"Tesselsestraat nr. 63, Eben Haëzerschool, voorzijde","Kempff, P.G."
,183a181d-dea7-4a21-b1ca-79ff31831ccd,,{0.37865},{HGA001407688},1986,"Ketelstraat nrs. 21-23, Ir. Lelyschool","Kempff, P.G."
,18413ac4-7d23-47ed-a65f-e6767af5f27d,,{0.25095},{HGA001069060},1960,"Malieveld, met een ballon",Stokvis
,184686c2-d2f4-4955-92c8-a712003d4d8d,,{0.14359},{HGA001058422},1976,"Burgemeester Patijnlaan nrs. 25-51, sloop ten behoeve van de uitbreiding van het hoofdbureau van politie","Kempff, P.G."
,184c428a-d412-40cd-a559-f17afccc8a0a,,{870696},{HGA001870696},1975,"Papaverhof, beeld kind bij vogeldrinkbak door Marian Gobius","Paans, M."
,184d4564-c470-4355-ae1b-553ad8695b7e,,{0.31332},{HGA001404174},1992,"Jan van Houtstraat, oneven zijde gezien van de Douzastraat naar de Westduinweg","Kempff, P.G."
,18615512-28a2-44f4-9edb-0365332b09dc,,{870312},{HGA001870312},1975,"Carnegielaan, Vredespaleis","Paans, M."
,18660206-aac6-41bf-a007-12caaacd73ff,,{304750},{HGA001310057},2008,"Verwoldestraat in afbraak, oneven zijde","Postma, R."
,1869a381-e3fa-45eb-83bf-a9003cfa6162,,{870091},{HGA001301691},1975,"Palace-Promenade, interieur van het winkelcentrum",Stokvis
,186c208a-bef0-42f7-954d-8912e1f00ad8,,{1.21346},{HGA001020697},1976,"Opening van de tentoonstelling 'Wat verdween, Den Haag getekend door Niek Heufke Kantelaar' in het Gemeentearchief. Een bezoekster bekijkt de tentoonstelling","Kempff, P.G."
,186f67fa-fe39-4a91-a462-552d462a0419,,{6.19517},{HGA001231998},1970,Voetbalwedstrijd ADO-NAC. 'Bij een der vele ADO aanvallen weet Peter van der Merwe de bal voor Hesstad gevaarlijk kan worden weg te stompen',"Brugge, G.J. ter"
,188f2a0f-4ff0-42ba-b5f9-e7763b38c49e,,{0.44537},{HGA001414338},1986,Leeghwaterplein nr. 10 (Dongelmans incassodiensten b.v.),"Kempff, P.G."
,189038dc-1d40-4953-8f50-e3892b6b443e,,{0.72978},{HGA001244426},1981,"Van Musschenbroekstraat nrs. 35-1, gezien van de Rijswijkseweg","Kempff, P.G."
,1890b30a-6ac1-42f0-8128-517c4a419c4c,,{0.82553},{HGA001256773},1993,"Willem Beukelszoonstraat nrs. 12-2, met rechts de Jacob Vermijstraat","Kempff, P.G."
,18984a6e-f4a0-4afc-b8e2-3f411d724109,,{1.19580},{HGA001018944},1974,Kussen-concert door het Residentie Orkest onder leiding van Willem Frederik Bon in de Kurzaal. Na afloop was er een informele kennismaking voor de jeugd met de orkestleden en hun instrumenten,Stokvis
,1898f6ff-b92c-42f5-8ba1-18e6f9b67b6d,,{0.59182},{HGA001431198},1950,"Prinsessegracht nr. 22, ambtswoning voor de minister van Buitenlandse Zaken Mr. J.M.A.H. Luns (reeds ambtswoning ca. 1845)",Stokvis
,189fec9f-eb3f-451a-be96-74e124721635,,{0.12475},{HGA001056544},1991,"Boylestraat, de oneven zijde gezien naar de Valkenboskade, rechts nrs. 51- 53","Kempff, P.G."
,18aca919-d8b9-47dd-b54d-a0adc3c97932,,{0.67223},{HGA001440396},1980,"Stastokstraat nrs. 38-46, gezien naar de Van Koetsveldstraat","Kempff, P.G."
,18b9a999-b4b9-4868-855c-f4e141f26987,,{1.64753},{HGA001004692},1965,"Johnny Lion, zanger",Stokvis
,18baeee1-1871-4eb3-b144-bbd0352e40d1,,{0.12660},{HGA001056728},1978,"De Brink, achterzijde met dak van parkeergarage; standpunt ongeveer nr. 1022","Kempff, P.G."
,18cfd5da-ae37-4ea9-81f9-0670f58dc5ab,,{1.61795},{HGA001001789},1970,"Joris Diels, toneelspeler-regisseur bij de Haagse Comedie",Stokvis
,18d5bb09-75db-4cdc-93ed-c101ea85dd02,,{870225},{HGA001301825},1975,"Laan van Meerdervoort nrs. 98-104, hoek Zeestraat, Nederlandse Reisvereniging",Stokvis
,18d758ae-e472-4cf5-9305-2be8ab7c41e8,,{870065},{HGA001301665},1975,"Lijsterbesplein, Esso benzinestation",Stokvis
,18da9cab-0f54-4482-8ac8-7a427a38c504,,{0.68524},{HGA001441290},1977,"Surinamestraat nrs. 17-9, gezien naar de Paramaribostraat","Kempff, P.G."
,18e30db7-c1f5-48db-8e2f-7993e723efb6,,{0.73988},{HGA001245446},1968,"Verlengde Tolweg nr. 6, bondsbureau van de Koninklijke Nederlandse Voetbal Bond. Gedenkplaat van in de oorlog omgekomen bondsleden, aangeboden door de bij de K.N.V.B. aangesloten verenigingen bij gelegenheid van het 60-jarig bestaan van de K.N.V.B. (1949)",Stokvis
,18ef606f-3a65-40c5-a624-82bbbbf65a62,,{0.48071},{HGA001420340},1980,"Max Havelaarstraat nrs. 16-36, gezien naar de Alberdingk Thijmstraat","Kempff, P.G."
,18f64e29-e033-42c3-8508-3102e6bc6a78,,{0.12120},{HGA001056334},1990,"Bokkefort, Vogelhuis","Kempff, P.G."
,18f7248d-98a1-4659-9da7-8cc38a65bed5,,{5.05149},{HGA001197905},2004,"Beeldententoonstelling op Kijkduin, 'Boulevard des Sculptures'","Swinkels, Antoinette"
,19007167-6b80-4c38-abd7-7990836acd82,,{0.49131},{HGA001421197},1980,Multatulistraat nrs. 80-92,"Kempff, P.G."
,1914648f-ae34-40ba-b85a-ffe08d7e7061,,{870669},{HGA001870669},1975,"Noordeinde nr. 68, Koninklijk Paleis; op de voorgrond het  standbeeld van prins Willem I","Paans, M."
,19177d9d-ded4-448b-844d-b2f9719aff83,,{0.44486},{HGA001414287},1981,"Ledeganckplein nrs. 67-55, gezien van de Dautzenbergstraat naar de Jan van Beersstraat","Kempff, P.G."
,191e9a3c-179b-4869-9db1-ac98de0f4eb5,,{870630},{HGA001870630},1975,"Passage, gezien van het Buitenhof naar de rotonde","Paans, M."
,192adf2e-c423-4b4e-9071-281d84e859d1,,{0.80419},{HGA001253623},1982,Waldorpstraat hoek Calandkade,"Kempff, P.G."
,192af6c7-cf4a-4c5a-a3e9-7a14ff5b6142,,{0.31453},{HGA001404295},1981,"Jan Wapstraat, gezien van de Aarnout Drostlaan richting Van Zeggelenlaan","Kempff, P.G."
,192da493-4466-41c0-99ba-eea74709a0c1,,{0.72456},{HGA001243906},1992,"Van Foreeststraat, gezien van de Kranenburgweg","Kempff, P.G."
,192f6528-1448-406e-8aab-56874ea6bbed,,{0.55787},{HGA001427838},1981,"Piet Paaltjensstraat nrs. 15-1, gezien naar de Jan ten Brinkstraat","Kempff, P.G."
,193445e4-3f4d-499b-b722-7e47501f32d4,,{0.05511},{HGA001031372},1980,"Alberdingk Thijmplein nrs. 40-35, gezien naar de Kneppelhoutstraat","Kempff, P.G."
,19388402-e112-4e8c-9161-a9de4bd8b45c,,{0.07651},{HGA001033503},1978,Bakkersstraat,"Kempff, P.G."
,194413ba-050f-40f3-99de-6c8724054a70,,{820218},{HGA001255843},1980,Luchtfoto centrum; het gebied rondom de Turfmarkt en de Muzenstraat met op de voorgrond het Prins Bernhardviaduct en de gebouwen van de ministeries van Binnenlandse Zaken en Justitie. Rechts daarvan het Transitorium.,Delta-Phot
,1956a7bd-2376-49ea-a373-22e288384ac8,,{0.63800},{HGA001435799},1979,Schimmelweg nrs. 407-405 hoek Alberdingk Thijmstraat,"Kempff, P.G."
,19621cd6-f1ec-47db-897b-0c914bff10ae,,{0.61573},{HGA001433579},1978,"Rijswijkseweg, 'glaspaleis'",Meyer/Stokvis
,19674fe0-08ed-47cb-900c-b1eaa2f8ff88,,{0.12277},{HGA001037979},1975,"Borneostraat nr. 18, achterkamer met gezicht op de met marmer belegde tuin van het gemoderniseerde herenhuis van de familie Sjouke","Kempff, P.G."
,198181f1-9392-4d76-afb1-5518d7289f8b,,{0.17566},{HGA001061550},1982,Draaistraat nrs. 16-72,"Kempff, P.G."
,1988b611-3fb0-48cd-80e5-fba3520d8802,,{1.21348},{HGA001020699},1976,"Opening van de tentoonstelling 'Wat verdween, Den Haag getekend door Niek Heufke Kantelaar' in het Gemeentearchief. Personeel van de huishoudelijke dienst van de gemeente, dat de dranken en hapjes verzorgde","Kempff, P.G."
,1991a8fb-fe18-4c35-88d5-5348ca515954,,{6.02372},{HGA001133184},1994,"Oostduinlaan ter hoogte van het Aloysiuscollege, met Van Berwaerdestraat nrs. 1-11 (de Van Berwaerdeweg loopt links daarvan)","Kempff, P.G."
,19ac4314-7aae-4349-b3f6-d103a5d75fcb,,{5.05130},{HGA001197886},2002,"Wagenstraat, viering van het Chinese nieuwjaar (Jaar van het Paard) in het Haagse 'Chinatown'","Ismail, Henry"
,19b3c656-db85-4d21-8f34-0b43e68dc07a,,{870665},{HGA001870665},1975,"Buitenhof, standbeeld Koning Willem II, op de achtergrond het Stadhouderlijk Kwartier","Paans, M."
,19e766d7-05dc-4e57-91f7-7d7011424b8e,,{0.73992},{HGA001245450},1993,"Vermaasstraat, gezien van de Adriaan Coenenstraat naar de Weststraat","Kempff, P.G."
,19f15ffe-4198-4df5-8e4a-624a41638f1b,,{0.30541},{HGA001403385},1968,"Isingstraat nr. 165A, de nieuwe Laakkerk",Stokvis
,19f4a291-e09f-453a-959b-9678929d9f14,,{0.25287},{HGA001302960},1861,"Haagse Bos, 'gezicht in het Haagsche Bosch omstreeks Sociëteitstent'","Tinne, Alexandrine"
,19f76011-5cf3-4b80-b10c-9ec374903c36,,{0.81338},{HGA001254543},1980,"Wenckebachstraat, R.K. St. Gerardus Majellakerk","Kempff, P.G."
,19f90283-8a5e-4689-92aa-b19091a4e88d,,{883204},{HGA001883204},1972,Viering Koninginnedag; sjees van de antieke arren-en koetsenclub 'Glijen en Rijen' uit Alblasserdam op het Buitenhof,"Vries, Jan de"
,1a006c74-d03d-4c84-a965-43a9ca9b705c,,{0.45321},{HGA001415121},1981,"Linnaeusstraat nrs. 117-85, gezien van de Boele van Hensbroekstraat naar de Oudemansstraat; in het midden de Boddaertstraat","Kempff, P.G."
,1a0f1033-ce1a-4e9a-973f-36c5b7a2b132,,{0.30518},{HGA001403367},1981,"Isingstraat nrs. 202-268, gezien van de Allard Piersonlaan naar de De Genestetlaan","Kempff, P.G."
,1a0f8c5e-22f5-4e26-bbd2-f9f690205004,,{0.08846},{HGA001034691},1993,"Bezaansmast, gezien van het Rederserf naar de Gevers Deynootweg","Kempff, P.G."
,1a1703a2-0e4b-4692-af39-57650df9526c,,{0.79175},{HGA001251288},1953,"Strand, ter hoogte van de Vissershavenweg, het leggen van een persleiding voor het opspuiten van zand",Stokvis
,1a1d85ed-13c5-446e-b25a-605e4350624c,,{6.02395},{HGA001133207},1994,"Hanedoesstraat nrs. 85-145, gezien van de Breitnerlaan naar de Wassenaarseweg","Kempff, P.G."
,1a1d96fe-9ee0-480d-9b20-706bf71f31db,,{870767},{HGA001870767},1980,"Paulus Potterstraat, hoek Van Ostadestraat; muurschildering",Stokvis
,1a30cb00-bea5-4c8a-af82-8dcca13e676c,,{0.68259},{HGA001441026},1982,"Stortstraat, afbraak achter het Cromvlietplein","Kempff, P.G."
,1a39fa92-b7e9-4d01-9d90-a171807d3df3,,{0.83689},{HGA001258999},1990,"Zeezwaluwstraat, hoek Markensestraat, gezien in de richting van de Wieringsestraat","Kempff, P.G."
,1a4186cb-2f67-4001-a054-8bacb8586393,,{0.18554},{HGA001062534},1963,"Erasmusplein, met links de Moerweg en rechts de Erasmusweg",Stokvis
,1a4883c2-0a71-4b26-9d51-5c4351987e81,,{1.18632},{HGA001055923},1972,'Het Vaderland' verschijnt voor het eerst als ochtendblad. Een jongedame deelt de eerste exemplaren van het blad uit op het terras van het café-restaurant 't Goude Hooft,Stokvis
,1a50f63b-4832-44a0-8cdb-f5bb69c9b224,,{0.18388},{HGA001062369},1982,"Elboogstraat, even nummers bij de Middenstraat","Kempff, P.G."
,1a514306-3321-4ede-80ba-e1eb187c6ae9,,{0.72453},{HGA001243903},1992,"Van Foreeststraat, oneven zijde gezien van de Westduinweg naar de Kranenburgweg","Kempff, P.G."
,1a5ae456-679d-4e11-af73-9851c700fbaa,,{0.84526},{HGA001260240},1968,"Zuiderpark, de jeugd bouwt een Olympisch dorp, juli-augustus 1968",Stokvis
,1a6209dc-5ca2-41d6-8fc9-3a5ba9bff19f,,{1.61422},{HGA001001419},1964,"Mr. J.M.L.Th. Cals, minister van Onderwijs, Kunsten en Wetenschappen",Stokvis
,1a71de3c-14eb-4ad4-8bdb-c63f80b60d00,,{0.06060},{HGA001031921},1980,"Amazonestraat nr. 2, gezien naar de Potgieterstraat","Kempff, P.G."
,1a73e58b-abb7-4516-a450-4962f967b759,,{1.18615},{HGA001055906},1972,"De oud-minister van Defensie W. den Toom, dankt de Westduitse staatasecretaris van defensie Berkkan (midden) voor de hem verleende onderscheiding van het Grootkruis van de Orde van Verdiensten van de Bondsrepubliek, in de Duitse ambassade",Stokvis
,1a773d30-e1f9-473d-81e8-bde00e0a293e,,{0.52665},{HGA001424730},1980,Oltmansstraat nrs. 100-110,"Kempff, P.G."
,1a7e4892-0724-4c09-b47b-4acc8a41fe81,,{0.71763},{HGA001444516},1981,"Van den Berghstraat nrs. 2-74 en 79-1, gezien van de Laakkade naar de Antheunisstraat","Kempff, P.G."
,1a8199be-96be-4cd4-9669-505c5a425321,,{0.61678},{HGA001433684},1982,Rijswijkseweg nr. 250 en lager richting Rijswijkseplein,"Kempff, P.G."
,1a86e189-c535-40bc-828a-62a3264506f0,,{1.61315},{HGA001001312},1955,"Mr. J.A.W. Burger, fractievoorzitter van de PvdA voor het paleis aan het Lange Voorhout, in verband met de kabinetscrisis, verwerping huurwet",Stokvis
,1a98afff-c71f-4014-94d8-89a8a7821a86,,{0.64402},{HGA001436396},1979,"Sinjeur Semeynsweg nrs. 15-1, gezien naar de Jan van Beersstraat","Kempff, P.G."
,1aa3147d-6070-4d0e-b140-2945175ff3a6,,{1.13705},{HGA001051023},1953,"Burgemeester mr. F.M.A. Schokking overhandigt de eerste prijs voor schilderkunst aan Hubert Hierck. 2e Van links Bertram Weihs (eerste prijs voor tekenkunst, vanaf 4e van links Wim Beuning en Kees Andrea die de prijs voor grafisch werk moesten delen",Stokvis
,1aa6eb21-f30a-4a47-88ad-439e71bf5900,,{870049},{HGA001301649},1975,"Interieur van een restaurant,  onbekend waar",Stokvis
,1aa7dd68-358c-463c-baf6-9bb87bb4e6f5,,{0.49109},{HGA001421175},1980,"Multatulistraat nrs. 59-29, gezien richting Schimmelweg","Kempff, P.G."
,1ab7c580-60dd-4860-ad18-c801f6653a71,,{0.12900},{HGA001056967},1993,"Bruinbankstraat, gezien van de Pluvierstraat naar de Tholensestraat","Kempff, P.G."
,1abf9175-8065-4f51-90a4-97906cee226f,,{HGA001301890},{HGA001301890},1900,"Schenkstraat nrs. 127-129 (later 175-177), 's-Gravenhaagsche Stoom Tapijt Reiniging Inrichting W. de Waal, opgericht 1886. Gezien naar een nog onbebouwd deel van het Bezuidenhoutkwartier, met bomen van de Laan van Nieuw Oost-Indië",[ onbekend ]
,1ac66fca-7ba3-4301-9f58-23ceb9dbb446,,{5.14994},{HGA001302760},1900,"Haagse Bos, man met pet op een knuppelbrug","Kiesel, Ernst Max"
,1ad4c7f8-8dda-41e0-bdc2-44a0ab689fd5,,{0.56823},{HGA001428855},1978,"Plein, aanleg van de ondergrondse parkeergarage","Kempff, P.G."
,1ad50c02-91c4-4548-9a77-d9df0e025d24,,{0.72829},{HGA001244278},1974,"Van Limburg Stirumstraat, met de H. Jozefkerk, gezien van de Stationsweg naar het Oranjeplein","Kempff, P.G."
,1adf8ea1-1069-4323-88fd-1f48b215ff77,,{0.28040},{HGA001400903},1990,"Hildo Kroplaan, gezien van de Houtwijklaan","Kempff, P.G."
,1ae49e0f-1572-4afe-bcad-5236af8fd444,,{0.48664},{HGA001420733},1981,"Miquelstraat nrs. 2-8, gezien van de Schlegelstraat naar de Reinwardtstraat","Kempff, P.G."
,1afa0c58-3282-4c6e-9aa2-a213e9afbd10,,{1.16438},{HGA001053737},1965,Koningin Juliana en prins Bernhard op de trappen voor het Huis ten Bos met de ridders in de Militaire Willems Orde ter gelegenheid van het 150-jarig bestaan van de auto,Stokvis
,1afbf7cd-f289-457e-a94a-48440f977216,,{0.67210},{HGA001440383},1980,"Stastokstraat, gezien van de Beetsstraat naar de Hildebrandstraat","Kempff, P.G."
,1afcc322-2045-48ae-b321-2d2420eb602e,,{0.59520},{HGA001431535},1975,"Prinsevinkenpark nr. 27, later gemaakte kelder met gothisch interieur en schouw, vermoedelijk afkomstig uit het huis van Comstantijn Huygens op het Plein (familie  v.d. Oudenaarde)","Kempff, P.G."
,1b05807a-42ec-4f71-a0f2-d1fc5c901e71,,{870305},{HGA001870305},1975,"Scheveningse Bosjes, Indisch Monument","Paans, M."
,1b17ff33-0d30-4b46-b5fc-e778fb0ab4bb,,{0.48030},{HGA001439811},1980,"Max Havelaarstraat nr. 79 en lager, gezien van de Alberdingk Thijmstraat richting Schimmelweg","Kempff, P.G."
,1b21db82-8c74-460a-a31c-703d2d3b53f7,,{0.84498},{HGA001260212},1963,Zuiderpark in wintertooi (winter 1962-1963?),Stokvis
,1b2925df-8c6e-4f02-a492-91d3464d0247,,{860226},{HGA001860226},1945,"Kalvermarkt, gezien naar de kruising met het Spui; op de achtergrond de Grote Marktstraat","Biegstraaten, F.W.H."
,1b2eb3a9-1169-490e-a7b9-5292530f37bf,,{0.35847},{HGA001405677},1980,Kalvermarkt gezien van de Korte Houtstraat naart de Turfmarkt,"Kempff, P.G."
,1b32d0ca-655b-417b-a951-315575527304,,{820443},{HGA001256068},1989,Luchtfoto Bezuidenhout; het Ministerie van Sociale Zaken en Werkgelegenheid aan de Anna van Hannoverstraat in aanbouw. Links daarvan de Schenkkade en rechts het station Laan van Nieuw Oost Indië.,Delta-Phot
,1b337ba8-4b02-4e15-8148-6bc8d34204b8,,{0.73021},{HGA001244469},1981,Van Oosterwijk Bruynstraat nrs. 5-9,"Kempff, P.G."
,1b3ff312-6d44-4eb4-bbfe-5750fcf8da6d,,{0.06681},{HGA001032539},1981,"Antheunisstraat nrs. 2-86, gezien naar de Oudemansstraat","Kempff, P.G."
,1b6992bf-f768-484d-8c93-660464407f0d,,{0.83334},{HGA001258644},1981,"Zeearendstraat, gezien van de Sternstraat naar de Houtrustweg","Kempff, P.G."
,1b7b3378-4092-4006-aa72-a170293e4981,,{0.16687},{HGA001060676},1981,"Damasstraat nrs. 87-1 en bij nr. 2, gezien van de Paets van Troostwijkstraat","Kempff, P.G."
,1b8a771b-ba88-42b2-a2e0-a60d611ae9be,,{1.13673},{HGA001050991},1953,"Prinses Wilhelmina brengt een bezoek aan het jubileumcongres van de Kon. Ned. Centrale Vereniging tot bestrijding van de Tuberculose in de dierentuin, bij de ingang wordt de prinses door Fransje Westerman bloemen aangeboden",Stokvis
,1b93374d-e02c-4f0f-96d3-e7cdc8a54dfd,,{0.12483},{HGA001056552},1991,Boylestraat hoek Valkenboslaan,"Kempff, P.G."
,1b964d31-8374-4b40-ab34-fae1e5de82ff,,{0.36613},{HGA001406438},1983,"Keizerstraat, Oude Kerk, interieur gezien richting orgel","Kempff, P.G."
,1b9ba07c-4f07-4a79-8130-2b72bda38d0a,,{860268},{HGA001860268},1945,"Bezuidenhoutseweg, gezien van de Herengracht; intocht geallieerden","Biegstraaten, F.W.H."
,1b9c747c-b1a4-447a-b030-08c32e581c13,,{870314},{HGA001870314},1975,"Carnegielaan, Vredespaleis, hekwerk","Paans, M."
,1ba27bf8-1e79-4082-baca-d9cab51a69f1,,{0.05593},{HGA001031454},1980,"Alberdingk Thijmstraat nrs. 177-165, gezien van de Schimmelweg naar de Busken Huetstraat","Kempff, P.G."
,1ba4b71b-4911-40f1-9651-5ea00c8ca0aa,,{870231},{HGA001301831},1971,"Herman Costerstraat, bloemenverkoper op de Haagse markt",Stokvis
,1ba81086-cdf4-4507-a7b5-3c905675911e,,{870269},{HGA001870269},1975,"Zeekant, de vuurtoren in kikvorsperspectief","Paans, M."
,1bad91ec-d83d-4d75-8d85-e09db5201ca9,,{0.45339},{HGA001415139},1981,"Linnaeusstraat nrs. 314-348, gezien van de De Genestetlaan naar de Scheppingstraat","Kempff, P.G."
,1bb7210e-69b1-4cc6-a777-c0220b0a8bda,,{1.61772},{HGA001001766},1968,"Felicia en Guido van Deth, poppenspelers",Stokvis
,1bbada1b-bc67-4ce0-8fb2-5903aa0dace3,,{0.46971},{HGA001416548},1981,"Lyonnetstraat nr. 1 en hoger, gezien richting de Lamarckstraat","Kempff, P.G."
,1bbfa92a-6d60-40b6-a923-59ae7110a722,,{0.77678},{HGA001249557},1976,"Zeekant nr. 5, het gebouw van de Rijkskustverlichting kort voor de afbraak","Kempff, P.G."
,1bc584be-7b32-4a1f-8db3-ec30a9bfefd6,,{860267},{HGA001860267},1945,"Bezuidenhoutseweg, gezien van de Herengracht; intocht geallieerden","Biegstraaten, F.W.H."
,1bd000b6-3e4f-4feb-aac6-f5811603f9ba,,{0.72036},{HGA001444739},1986,"1e Van der Kunstraat, vanaf ca. nr. 10 naar 2e Waldorpdwarsstraat","Kempff, P.G."
,1be018bf-ba1d-4977-b942-30b9999f0d84,,{0.12071},{HGA001037898},1981,"Boele van Hensbroekstraat nrs. 34-48, gezien naar de Linnaeusstraat","Kempff, P.G."
,1be1842c-3447-4720-b8e7-4995e2cd587f,,{5.17037},{HGA001517037},2002,"Laakkade, kunstwerk (olifant)","Mulder, John"
,1bfba653-6263-4c2c-b64d-b618ef5637dc,,{1.18719},{HGA001056010},1972,Huldiging van de actrice Ida Wasserman (50 jaar toneel) en acteur Ko van Dijk (40 jaar toneel) na de premiere van het jubileumstuk 'Ter ere van' (Storey) door de Haagse Comedie in de Koninklijke Schouwburg,Stokvis
,1c0d159f-1763-4096-8b14-ac10d7969c19,,{1.17288},{HGA001054582},1967,"Studenten onder aanvoering van Sint Nicolaas dienen een motie in bij de Tweede Kamer, waar de vaste Commissie voor Buitenlandse zaken vergadert",Stokvis
,1c0ecdfc-7c37-4908-9f7a-4f10808f3db3,,{6.10798},{HGA001017937},1984,Luchtfoto met op de voorgrond de Laakhaven en linksachter de Scheveningse Bosjes,Delta-Phot
,1c17cfbb-9524-41ac-96c5-d591f00f4b4f,,{0.26609},{HGA001400194},1969,"Madurodam, het café-restaurant",Stokvis
,1c1bb67a-2fd3-4117-9e60-c25b1a3895aa,,{870102},{HGA001301702},1975,"Buitenhof, hofvijver gezien naar de Lange Vijverberg",Stokvis
,1c25defd-1c5f-4428-9ab1-9084133ee069,,{0.56741},{HGA001428773},1963,"Plein, standbeeld van Prins Willem I",Stokvis
,1c326279-495c-4b01-be75-8f4732b9d240,,{0.64481},{HGA001436475},1980,"St. Jacobstraat, gezien van de Bezemstraat naar het Spui","Kempff, P.G."
,1c34f155-72ab-48bd-9f63-d1e7604b23cf,,{1.17585},{HGA001054879},1968,"Opening van de vergadering van de Staten-Generaal. De Gouden Koets op de Kneuterdijk, op de terugweg naar het paleis Lange Voorhout",Stokvis
